step,tag,value
1350,Train/Loss_step,1.4347196817398071
1351,Train/Loss_step,1.4575105905532837
1352,Train/Loss_step,1.4263851642608643
1353,Train/Loss_step,1.4188158512115479
1354,Train/Loss_step,1.4440693855285645
1355,Train/Loss_step,1.4201382398605347
1356,Train/Loss_step,1.4518595933914185
1357,Train/Loss_step,1.4638183116912842
1358,Train/Loss_step,1.4574120044708252
1359,Train/Loss_step,1.4575934410095215
1360,Train/Loss_step,1.4456218481063843
1361,Train/Loss_step,1.45111083984375
1362,Train/Loss_step,1.4143394231796265
1363,Train/Loss_step,1.4303878545761108
1364,Train/Loss_step,1.4412044286727905
1365,Train/Loss_step,1.4379216432571411
1366,Train/Loss_step,1.4569923877716064
1367,Train/Loss_step,1.435935378074646
1368,Train/Loss_step,1.4359054565429688
1369,Train/Loss_step,1.462445616722107
1370,Train/Loss_step,1.4310095310211182
1371,Train/Loss_step,1.4469876289367676
1372,Train/Loss_step,1.4415442943572998
1373,Train/Loss_step,1.4299589395523071
1374,Train/Loss_step,1.449966311454773
1375,Train/Loss_step,1.423506259918213
1376,Train/Loss_step,1.4139213562011719
1377,Train/Loss_step,1.4609026908874512
1378,Train/Loss_step,1.4370251893997192
1379,Train/Loss_step,1.4317489862442017
1380,Train/Loss_step,1.4221084117889404
1381,Train/Loss_step,1.4135878086090088
1382,Train/Loss_step,1.4139641523361206
1383,Train/Loss_step,1.4482630491256714
1384,Train/Loss_step,1.4218424558639526
1385,Train/Loss_step,1.449301838874817
1386,Train/Loss_step,1.431597113609314
1387,Train/Loss_step,1.4519038200378418
1388,Train/Loss_step,1.3933486938476562
1389,Train/Loss_step,1.4431095123291016
1390,Train/Loss_step,1.4142377376556396
1391,Train/Loss_step,1.4455949068069458
1392,Train/Loss_step,1.4102771282196045
1393,Train/Loss_step,1.4102777242660522
1394,Train/Loss_step,1.4449195861816406
1395,Train/Loss_step,1.40168035030365
1396,Train/Loss_step,1.4251627922058105
1397,Train/Loss_step,1.4265029430389404
1398,Train/Loss_step,1.4126343727111816
1399,Train/Loss_step,1.4310683012008667
1400,Train/Loss_step,1.43479323387146
1401,Train/Loss_step,1.4148383140563965
1402,Train/Loss_step,1.4380638599395752
1403,Train/Loss_step,1.3931065797805786
1404,Train/Loss_step,1.407598853111267
1405,Train/Loss_step,1.4584728479385376
1406,Train/Loss_step,1.4161930084228516
1407,Train/Loss_step,1.4239323139190674
1408,Train/Loss_step,1.394905686378479
1409,Train/Loss_step,1.4627630710601807
1410,Train/Loss_step,1.42505943775177
1411,Train/Loss_step,1.4272570610046387
1412,Train/Loss_step,1.4157720804214478
1413,Train/Loss_step,1.4111541509628296
1414,Train/Loss_step,1.4361425638198853
1415,Train/Loss_step,1.4168444871902466
1416,Train/Loss_step,1.4109774827957153
1417,Train/Loss_step,1.413550615310669
1418,Train/Loss_step,1.4198344945907593
1419,Train/Loss_step,1.4544997215270996
1420,Train/Loss_step,1.422350287437439
1421,Train/Loss_step,1.4305566549301147
1422,Train/Loss_step,1.4532794952392578
1423,Train/Loss_step,1.4053854942321777
1424,Train/Loss_step,1.4177048206329346
1425,Train/Loss_step,1.4352868795394897
1426,Train/Loss_step,1.4127748012542725
1427,Train/Loss_step,1.4026281833648682
1428,Train/Loss_step,1.406574010848999
1429,Train/Loss_step,1.4242844581604004
1430,Train/Loss_step,1.39715576171875
1431,Train/Loss_step,1.42919921875
1432,Train/Loss_step,1.383078932762146
1433,Train/Loss_step,1.438322901725769
1434,Train/Loss_step,1.413487195968628
1435,Train/Loss_step,1.4024981260299683
1436,Train/Loss_step,1.4076745510101318
1437,Train/Loss_step,1.40740168094635
1438,Train/Loss_step,1.3904491662979126
1439,Train/Loss_step,1.397849202156067
1440,Train/Loss_step,1.4130187034606934
1441,Train/Loss_step,1.404453158378601
1442,Train/Loss_step,1.4203096628189087
1443,Train/Loss_step,1.4061826467514038
1444,Train/Loss_step,1.4094197750091553
1445,Train/Loss_step,1.38310706615448
1446,Train/Loss_step,1.4164471626281738
1447,Train/Loss_step,1.4044833183288574
1448,Train/Loss_step,1.4155138731002808
1449,Train/Loss_step,1.415950894355774
1450,Train/Loss_step,1.4052804708480835
1451,Train/Loss_step,1.3914495706558228
1452,Train/Loss_step,1.4159563779830933
1453,Train/Loss_step,1.4093314409255981
1454,Train/Loss_step,1.396701455116272
1455,Train/Loss_step,1.375472903251648
1456,Train/Loss_step,1.403167486190796
1457,Train/Loss_step,1.3854751586914062
1458,Train/Loss_step,1.4100292921066284
1459,Train/Loss_step,1.4104244709014893
1460,Train/Loss_step,1.3918583393096924
1461,Train/Loss_step,1.4021546840667725
1462,Train/Loss_step,1.3934773206710815
1463,Train/Loss_step,1.3992654085159302
1464,Train/Loss_step,1.361809492111206
1465,Train/Loss_step,1.3916921615600586
1466,Train/Loss_step,1.3988332748413086
1467,Train/Loss_step,1.420772671699524
1468,Train/Loss_step,1.39271080493927
1469,Train/Loss_step,1.3861013650894165
1470,Train/Loss_step,1.4334615468978882
1471,Train/Loss_step,1.376658320426941
1472,Train/Loss_step,1.4042112827301025
1473,Train/Loss_step,1.4085865020751953
1474,Train/Loss_step,1.3972358703613281
1475,Train/Loss_step,1.406998634338379
1476,Train/Loss_step,1.3787790536880493
1477,Train/Loss_step,1.4033583402633667
1478,Train/Loss_step,1.4189436435699463
1479,Train/Loss_step,1.388289213180542
1480,Train/Loss_step,1.388893961906433
1481,Train/Loss_step,1.3897275924682617
1482,Train/Loss_step,1.3910573720932007
1483,Train/Loss_step,1.3768963813781738
1484,Train/Loss_step,1.3929073810577393
1485,Train/Loss_step,1.3850599527359009
1486,Train/Loss_step,1.400223731994629
1487,Train/Loss_step,1.3835437297821045
1488,Train/Loss_step,1.3922085762023926
1489,Train/Loss_step,1.3824474811553955
1490,Train/Loss_step,1.4048969745635986
1491,Train/Loss_step,1.4145469665527344
1492,Train/Loss_step,1.396917462348938
1493,Train/Loss_step,1.378638744354248
1494,Train/Loss_step,1.3667582273483276
1495,Train/Loss_step,1.395796298980713
1496,Train/Loss_step,1.385460376739502
1497,Train/Loss_step,1.3836764097213745
1498,Train/Loss_step,1.414259433746338
1499,Train/Loss_step,1.4141613245010376
1500,Train/Loss_step,1.3898155689239502
1501,Train/Loss_step,1.370870590209961
1502,Train/Loss_step,1.3980541229248047
1503,Train/Loss_step,1.3611319065093994
1504,Train/Loss_step,1.402958631515503
1505,Train/Loss_step,1.375408411026001
1506,Train/Loss_step,1.4043489694595337
1507,Train/Loss_step,1.4084104299545288
1508,Train/Loss_step,1.3848752975463867
1509,Train/Loss_step,1.3720747232437134
1510,Train/Loss_step,1.3882395029067993
1511,Train/Loss_step,1.367482304573059
1512,Train/Loss_step,1.3915376663208008
1513,Train/Loss_step,1.3883056640625
1514,Train/Loss_step,1.3870371580123901
1515,Train/Loss_step,1.349210500717163
1516,Train/Loss_step,1.3610905408859253
1517,Train/Loss_step,1.4134762287139893
1518,Train/Loss_step,1.37119722366333
1519,Train/Loss_step,1.3792518377304077
1520,Train/Loss_step,1.3678157329559326
1521,Train/Loss_step,1.3647971153259277
1522,Train/Loss_step,1.3796181678771973
1523,Train/Loss_step,1.3585506677627563
1524,Train/Loss_step,1.3682634830474854
1525,Train/Loss_step,1.3844070434570312
1526,Train/Loss_step,1.3798362016677856
1527,Train/Loss_step,1.3751802444458008
1528,Train/Loss_step,1.3701300621032715
1529,Train/Loss_step,1.3747878074645996
1530,Train/Loss_step,1.3802505731582642
1531,Train/Loss_step,1.3822885751724243
1532,Train/Loss_step,1.3666129112243652
1533,Train/Loss_step,1.3387868404388428
1534,Train/Loss_step,1.4060331583023071
1535,Train/Loss_step,1.4013543128967285
1536,Train/Loss_step,1.3596986532211304
1537,Train/Loss_step,1.3693586587905884
1538,Train/Loss_step,1.4039618968963623
1539,Train/Loss_step,1.3857628107070923
1540,Train/Loss_step,1.3522762060165405
1541,Train/Loss_step,1.368045687675476
1542,Train/Loss_step,1.386195182800293
1543,Train/Loss_step,1.3849077224731445
1544,Train/Loss_step,1.3656134605407715
1545,Train/Loss_step,1.4126853942871094
1546,Train/Loss_step,1.355846643447876
1547,Train/Loss_step,1.365459680557251
1548,Train/Loss_step,1.350976824760437
1549,Train/Loss_step,1.3598010540008545
1550,Train/Loss_step,1.3539011478424072
1551,Train/Loss_step,1.3590426445007324
1552,Train/Loss_step,1.3704279661178589
1553,Train/Loss_step,1.3417896032333374
1554,Train/Loss_step,1.3607869148254395
1555,Train/Loss_step,1.3749885559082031
1556,Train/Loss_step,1.3622989654541016
1557,Train/Loss_step,1.3445549011230469
1558,Train/Loss_step,1.366593599319458
1559,Train/Loss_step,1.380199670791626
1560,Train/Loss_step,1.376076102256775
1561,Train/Loss_step,1.375725507736206
1562,Train/Loss_step,1.3659993410110474
1563,Train/Loss_step,1.3638410568237305
1564,Train/Loss_step,1.370438814163208
1565,Train/Loss_step,1.3880490064620972
1566,Train/Loss_step,1.3675236701965332
1567,Train/Loss_step,1.3642598390579224
1568,Train/Loss_step,1.3530664443969727
1569,Train/Loss_step,1.366927146911621
1570,Train/Loss_step,1.3408738374710083
1571,Train/Loss_step,1.3441405296325684
1572,Train/Loss_step,1.3602802753448486
1573,Train/Loss_step,1.3616670370101929
1574,Train/Loss_step,1.350512146949768
1575,Train/Loss_step,1.355751633644104
1576,Train/Loss_step,1.3647584915161133
1577,Train/Loss_step,1.361763834953308
1578,Train/Loss_step,1.3636181354522705
1579,Train/Loss_step,1.3546732664108276
1580,Train/Loss_step,1.3685877323150635
1581,Train/Loss_step,1.370727777481079
1582,Train/Loss_step,1.3826693296432495
1583,Train/Loss_step,1.3651272058486938
1584,Train/Loss_step,1.3425806760787964
1585,Train/Loss_step,1.38170325756073
1586,Train/Loss_step,1.3570165634155273
1587,Train/Loss_step,1.3370492458343506
1588,Train/Loss_step,1.334591031074524
1589,Train/Loss_step,1.3303072452545166
1590,Train/Loss_step,1.377908706665039
1591,Train/Loss_step,1.344663381576538
1592,Train/Loss_step,1.368457317352295
1593,Train/Loss_step,1.3578673601150513
1594,Train/Loss_step,1.3285483121871948
1595,Train/Loss_step,1.356581687927246
1596,Train/Loss_step,1.3535783290863037
1597,Train/Loss_step,1.3365885019302368
1598,Train/Loss_step,1.3583705425262451
1599,Train/Loss_step,1.3620439767837524
1600,Train/Loss_step,1.348908543586731
1601,Train/Loss_step,1.3437827825546265
1602,Train/Loss_step,1.3389052152633667
1603,Train/Loss_step,1.3549773693084717
1604,Train/Loss_step,1.347231149673462
1605,Train/Loss_step,1.3371816873550415
1606,Train/Loss_step,1.3591383695602417
1607,Train/Loss_step,1.3382034301757812
1608,Train/Loss_step,1.3657312393188477
1609,Train/Loss_step,1.3617255687713623
1610,Train/Loss_step,1.3549039363861084
1611,Train/Loss_step,1.3496520519256592
1612,Train/Loss_step,1.3393179178237915
1613,Train/Loss_step,1.3562740087509155
1614,Train/Loss_step,1.3414649963378906
1615,Train/Loss_step,1.3382691144943237
1616,Train/Loss_step,1.3467280864715576
1617,Train/Loss_step,1.3472967147827148
1618,Train/Loss_step,1.3462880849838257
1619,Train/Loss_step,1.352107286453247
1620,Train/Loss_step,1.3427579402923584
1621,Train/Loss_step,1.3424797058105469
1622,Train/Loss_step,1.3560658693313599
1623,Train/Loss_step,1.342978596687317
1624,Train/Loss_step,1.3470098972320557
1625,Train/Loss_step,1.3718254566192627
1626,Train/Loss_step,1.3664923906326294
1627,Train/Loss_step,1.3562581539154053
1628,Train/Loss_step,1.3547947406768799
1629,Train/Loss_step,1.3427562713623047
1630,Train/Loss_step,1.3379637002944946
1631,Train/Loss_step,1.3520057201385498
1632,Train/Loss_step,1.3441271781921387
1633,Train/Loss_step,1.3483115434646606
1634,Train/Loss_step,1.3220294713974
1635,Train/Loss_step,1.360227108001709
1636,Train/Loss_step,1.3208369016647339
1637,Train/Loss_step,1.3511875867843628
1638,Train/Loss_step,1.361449956893921
1639,Train/Loss_step,1.356753945350647
1640,Train/Loss_step,1.3234111070632935
1641,Train/Loss_step,1.3575024604797363
1642,Train/Loss_step,1.338913917541504
1643,Train/Loss_step,1.3576093912124634
1644,Train/Loss_step,1.3519294261932373
1645,Train/Loss_step,1.3716332912445068
1646,Train/Loss_step,1.3436576128005981
1647,Train/Loss_step,1.3331862688064575
1648,Train/Loss_step,1.3391386270523071
1649,Train/Loss_step,1.352208137512207
1650,Train/Loss_step,1.3381006717681885
1651,Train/Loss_step,1.3402204513549805
1652,Train/Loss_step,1.3370813131332397
1653,Train/Loss_step,1.3386324644088745
1654,Train/Loss_step,1.3428375720977783
1655,Train/Loss_step,1.3620641231536865
1656,Train/Loss_step,1.3251652717590332
1657,Train/Loss_step,1.326717734336853
1658,Train/Loss_step,1.3083999156951904
1659,Train/Loss_step,1.3348348140716553
1660,Train/Loss_step,1.338447093963623
1661,Train/Loss_step,1.3324934244155884
1662,Train/Loss_step,1.3272308111190796
1663,Train/Loss_step,1.351088285446167
1664,Train/Loss_step,1.3189672231674194
1665,Train/Loss_step,1.316964030265808
1666,Train/Loss_step,1.334656834602356
1667,Train/Loss_step,1.3467295169830322
1668,Train/Loss_step,1.3394070863723755
1669,Train/Loss_step,1.305356502532959
1670,Train/Loss_step,1.3382823467254639
1671,Train/Loss_step,1.3364752531051636
1672,Train/Loss_step,1.3552794456481934
1673,Train/Loss_step,1.3485558032989502
1674,Train/Loss_step,1.3664054870605469
1675,Train/Loss_step,1.3418705463409424
1676,Train/Loss_step,1.356008768081665
1677,Train/Loss_step,1.3514257669448853
1678,Train/Loss_step,1.3355581760406494
1679,Train/Loss_step,1.3714114427566528
1680,Train/Loss_step,1.3281646966934204
1681,Train/Loss_step,1.3282227516174316
1682,Train/Loss_step,1.3161067962646484
1683,Train/Loss_step,1.3263648748397827
1684,Train/Loss_step,1.3453863859176636
1685,Train/Loss_step,1.3417366743087769
1686,Train/Loss_step,1.326558232307434
1687,Train/Loss_step,1.3489102125167847
1688,Train/Loss_step,1.3541789054870605
1689,Train/Loss_step,1.3563634157180786
1690,Train/Loss_step,1.3553009033203125
1691,Train/Loss_step,1.3330450057983398
1692,Train/Loss_step,1.329919695854187
1693,Train/Loss_step,1.323655128479004
1694,Train/Loss_step,1.3135021924972534
1695,Train/Loss_step,1.3488236665725708
1696,Train/Loss_step,1.343436598777771
1697,Train/Loss_step,1.3383283615112305
1698,Train/Loss_step,1.3172338008880615
1699,Train/Loss_step,1.3418549299240112
1700,Train/Loss_step,1.3425191640853882
1701,Train/Loss_step,1.3208434581756592
1702,Train/Loss_step,1.3429508209228516
1703,Train/Loss_step,1.3503960371017456
1704,Train/Loss_step,1.315704345703125
1705,Train/Loss_step,1.3120899200439453
1706,Train/Loss_step,1.3161544799804688
1707,Train/Loss_step,1.3277660608291626
1708,Train/Loss_step,1.348976492881775
1709,Train/Loss_step,1.343600869178772
1710,Train/Loss_step,1.3132117986679077
1711,Train/Loss_step,1.323049545288086
1712,Train/Loss_step,1.3336546421051025
1713,Train/Loss_step,1.329793930053711
1714,Train/Loss_step,1.3139617443084717
1715,Train/Loss_step,1.35690176486969
1716,Train/Loss_step,1.3154140710830688
1717,Train/Loss_step,1.3410356044769287
1718,Train/Loss_step,1.319544792175293
1719,Train/Loss_step,1.3291900157928467
1720,Train/Loss_step,1.319879174232483
1721,Train/Loss_step,1.3384414911270142
1722,Train/Loss_step,1.3091613054275513
1723,Train/Loss_step,1.3231797218322754
1724,Train/Loss_step,1.3268022537231445
1725,Train/Loss_step,1.3209861516952515
1726,Train/Loss_step,1.3057702779769897
1727,Train/Loss_step,1.3391852378845215
1728,Train/Loss_step,1.3169162273406982
1729,Train/Loss_step,1.3176302909851074
1730,Train/Loss_step,1.3178943395614624
1731,Train/Loss_step,1.3384312391281128
1732,Train/Loss_step,1.2933647632598877
1733,Train/Loss_step,1.314696192741394
1734,Train/Loss_step,1.3219420909881592
1735,Train/Loss_step,1.3367764949798584
1736,Train/Loss_step,1.3053500652313232
1737,Train/Loss_step,1.3246651887893677
1738,Train/Loss_step,1.303775668144226
1739,Train/Loss_step,1.3233985900878906
1740,Train/Loss_step,1.3501396179199219
1741,Train/Loss_step,1.3491214513778687
1742,Train/Loss_step,1.3015968799591064
1743,Train/Loss_step,1.3485187292099
1744,Train/Loss_step,1.3389004468917847
1745,Train/Loss_step,1.321703553199768
1746,Train/Loss_step,1.3202682733535767
1747,Train/Loss_step,1.322142243385315
1748,Train/Loss_step,1.304848313331604
1749,Train/Loss_step,1.3310366868972778
1750,Train/Loss_step,1.318039059638977
1751,Train/Loss_step,1.3303894996643066
1752,Train/Loss_step,1.3306407928466797
1753,Train/Loss_step,1.3157657384872437
1754,Train/Loss_step,1.3024942874908447
1755,Train/Loss_step,1.3101390600204468
1756,Train/Loss_step,1.3346776962280273
1757,Train/Loss_step,1.336077332496643
1758,Train/Loss_step,1.3200960159301758
1759,Train/Loss_step,1.3369557857513428
1760,Train/Loss_step,1.3306316137313843
1761,Train/Loss_step,1.3167346715927124
1762,Train/Loss_step,1.305374026298523
1763,Train/Loss_step,1.318174123764038
1764,Train/Loss_step,1.3032315969467163
1765,Train/Loss_step,1.291258454322815
1766,Train/Loss_step,1.307875156402588
1767,Train/Loss_step,1.3251529932022095
1768,Train/Loss_step,1.3225284814834595
1769,Train/Loss_step,1.3013395071029663
1770,Train/Loss_step,1.3186818361282349
1771,Train/Loss_step,1.3204572200775146
1772,Train/Loss_step,1.3159425258636475
1773,Train/Loss_step,1.3113750219345093
1774,Train/Loss_step,1.3202407360076904
1775,Train/Loss_step,1.3073225021362305
1776,Train/Loss_step,1.3263558149337769
1777,Train/Loss_step,1.3102123737335205
1778,Train/Loss_step,1.330047607421875
1779,Train/Loss_step,1.2821465730667114
1780,Train/Loss_step,1.2892810106277466
1781,Train/Loss_step,1.3076543807983398
1782,Train/Loss_step,1.3180665969848633
1783,Train/Loss_step,1.31682550907135
1784,Train/Loss_step,1.2991571426391602
1785,Train/Loss_step,1.3265314102172852
1786,Train/Loss_step,1.2954838275909424
1787,Train/Loss_step,1.325602650642395
1788,Train/Loss_step,1.2968783378601074
1789,Train/Loss_step,1.3136447668075562
1790,Train/Loss_step,1.3251705169677734
1791,Train/Loss_step,1.3214031457901
1792,Train/Loss_step,1.3102790117263794
1793,Train/Loss_step,1.3009310960769653
1794,Train/Loss_step,1.3193674087524414
1795,Train/Loss_step,1.301141619682312
1796,Train/Loss_step,1.3045434951782227
1797,Train/Loss_step,1.3142321109771729
1798,Train/Loss_step,1.3259762525558472
1799,Train/Loss_step,1.3079859018325806
1800,Train/Loss_step,1.3006492853164673
1801,Train/Loss_step,1.3074074983596802
1802,Train/Loss_step,1.3275169134140015
1803,Train/Loss_step,1.303771734237671
1804,Train/Loss_step,1.2933259010314941
1805,Train/Loss_step,1.2985409498214722
1806,Train/Loss_step,1.2941113710403442
1807,Train/Loss_step,1.3027760982513428
1808,Train/Loss_step,1.317221760749817
1809,Train/Loss_step,1.2881591320037842
1810,Train/Loss_step,1.319207787513733
1811,Train/Loss_step,1.3016347885131836
1812,Train/Loss_step,1.3108443021774292
1813,Train/Loss_step,1.3160144090652466
1814,Train/Loss_step,1.2689979076385498
1815,Train/Loss_step,1.3094573020935059
1816,Train/Loss_step,1.30459463596344
1817,Train/Loss_step,1.2987418174743652
1818,Train/Loss_step,1.3213019371032715
1819,Train/Loss_step,1.299997091293335
1820,Train/Loss_step,1.3038829565048218
1821,Train/Loss_step,1.3139915466308594
1822,Train/Loss_step,1.3234355449676514
1823,Train/Loss_step,1.3552886247634888
1824,Train/Loss_step,1.3158718347549438
1825,Train/Loss_step,1.3209617137908936
1826,Train/Loss_step,1.3168854713439941
1827,Train/Loss_step,1.3049638271331787
1828,Train/Loss_step,1.2792549133300781
1829,Train/Loss_step,1.3133525848388672
1830,Train/Loss_step,1.3143390417099
1831,Train/Loss_step,1.3212521076202393
1832,Train/Loss_step,1.311260461807251
1833,Train/Loss_step,1.2817634344100952
1834,Train/Loss_step,1.3229883909225464
1835,Train/Loss_step,1.2918734550476074
1836,Train/Loss_step,1.2906160354614258
1837,Train/Loss_step,1.306686282157898
1838,Train/Loss_step,1.3077539205551147
1839,Train/Loss_step,1.3178348541259766
1840,Train/Loss_step,1.3184629678726196
1841,Train/Loss_step,1.3382288217544556
1842,Train/Loss_step,1.3211586475372314
1843,Train/Loss_step,1.2781116962432861
1844,Train/Loss_step,1.2824386358261108
1845,Train/Loss_step,1.2872425317764282
1846,Train/Loss_step,1.3202625513076782
1847,Train/Loss_step,1.2945235967636108
1848,Train/Loss_step,1.3073104619979858
1849,Train/Loss_step,1.296166181564331
1850,Train/Loss_step,1.3080979585647583
1851,Train/Loss_step,1.3058546781539917
1852,Train/Loss_step,1.2792311906814575
1853,Train/Loss_step,1.3058899641036987
1854,Train/Loss_step,1.279552936553955
1855,Train/Loss_step,1.313289761543274
1856,Train/Loss_step,1.303572177886963
1857,Train/Loss_step,1.3103258609771729
1858,Train/Loss_step,1.286643624305725
1859,Train/Loss_step,1.3055541515350342
1860,Train/Loss_step,1.3107768297195435
1861,Train/Loss_step,1.3125619888305664
1862,Train/Loss_step,1.3081659078598022
1863,Train/Loss_step,1.3067901134490967
1864,Train/Loss_step,1.3287732601165771
1865,Train/Loss_step,1.306372880935669
1866,Train/Loss_step,1.2960424423217773
1867,Train/Loss_step,1.3139336109161377
1868,Train/Loss_step,1.2838420867919922
1869,Train/Loss_step,1.2865525484085083
1870,Train/Loss_step,1.3038716316223145
1871,Train/Loss_step,1.2776228189468384
1872,Train/Loss_step,1.2861948013305664
1873,Train/Loss_step,1.2880682945251465
1874,Train/Loss_step,1.2958673238754272
1875,Train/Loss_step,1.287491798400879
1876,Train/Loss_step,1.2968430519104004
1877,Train/Loss_step,1.295728325843811
1878,Train/Loss_step,1.3028311729431152
1879,Train/Loss_step,1.3042755126953125
1880,Train/Loss_step,1.2943626642227173
1881,Train/Loss_step,1.2897939682006836
1882,Train/Loss_step,1.30195951461792
1883,Train/Loss_step,1.307813048362732
1884,Train/Loss_step,1.313995122909546
1885,Train/Loss_step,1.2969063520431519
1886,Train/Loss_step,1.2860352993011475
1887,Train/Loss_step,1.3013036251068115
1888,Train/Loss_step,1.3007984161376953
1889,Train/Loss_step,1.2959887981414795
1890,Train/Loss_step,1.2757997512817383
1891,Train/Loss_step,1.301151156425476
1892,Train/Loss_step,1.2860554456710815
1893,Train/Loss_step,1.2854743003845215
1894,Train/Loss_step,1.3039990663528442
1895,Train/Loss_step,1.2952415943145752
1896,Train/Loss_step,1.2882906198501587
1897,Train/Loss_step,1.3040250539779663
1898,Train/Loss_step,1.2780085802078247
1899,Train/Loss_step,1.2987060546875
1900,Train/Loss_step,1.2778066396713257
1901,Train/Loss_step,1.331590175628662
1902,Train/Loss_step,1.2917873859405518
1903,Train/Loss_step,1.27794349193573
1904,Train/Loss_step,1.2962030172348022
1905,Train/Loss_step,1.2754079103469849
1906,Train/Loss_step,1.31383216381073
1907,Train/Loss_step,1.2732820510864258
1908,Train/Loss_step,1.291239619255066
1909,Train/Loss_step,1.2971851825714111
1910,Train/Loss_step,1.270540714263916
1911,Train/Loss_step,1.2959429025650024
1912,Train/Loss_step,1.2871919870376587
1913,Train/Loss_step,1.3144128322601318
1914,Train/Loss_step,1.3009769916534424
1915,Train/Loss_step,1.2800545692443848
1916,Train/Loss_step,1.315699815750122
1917,Train/Loss_step,1.3113317489624023
1918,Train/Loss_step,1.302219271659851
1919,Train/Loss_step,1.276188611984253
1920,Train/Loss_step,1.3064268827438354
1921,Train/Loss_step,1.2913473844528198
1922,Train/Loss_step,1.2886838912963867
1923,Train/Loss_step,1.285994529724121
1924,Train/Loss_step,1.2935328483581543
1925,Train/Loss_step,1.2701096534729004
1926,Train/Loss_step,1.2973498106002808
1927,Train/Loss_step,1.336691975593567
1928,Train/Loss_step,1.3037415742874146
1929,Train/Loss_step,1.3132994174957275
1930,Train/Loss_step,1.2893388271331787
1931,Train/Loss_step,1.2748639583587646
1932,Train/Loss_step,1.2874141931533813
1933,Train/Loss_step,1.3029255867004395
1934,Train/Loss_step,1.3064730167388916
1935,Train/Loss_step,1.2996455430984497
1936,Train/Loss_step,1.2967619895935059
1937,Train/Loss_step,1.2975201606750488
1938,Train/Loss_step,1.2731258869171143
1939,Train/Loss_step,1.2992836236953735
1940,Train/Loss_step,1.2860896587371826
1941,Train/Loss_step,1.2672837972640991
1942,Train/Loss_step,1.298564076423645
1943,Train/Loss_step,1.2925548553466797
1944,Train/Loss_step,1.2799934148788452
1945,Train/Loss_step,1.2979518175125122
1946,Train/Loss_step,1.281889796257019
1947,Train/Loss_step,1.283436894416809
1948,Train/Loss_step,1.274001955986023
1949,Train/Loss_step,1.2920358180999756
1950,Train/Loss_step,1.2822997570037842
1951,Train/Loss_step,1.2726563215255737
1952,Train/Loss_step,1.3012408018112183
1953,Train/Loss_step,1.3076190948486328
1954,Train/Loss_step,1.282594084739685
1955,Train/Loss_step,1.2785190343856812
1956,Train/Loss_step,1.2750518321990967
1957,Train/Loss_step,1.2896950244903564
1958,Train/Loss_step,1.2875127792358398
1959,Train/Loss_step,1.2890483140945435
1960,Train/Loss_step,1.2731455564498901
1961,Train/Loss_step,1.2765095233917236
1962,Train/Loss_step,1.290351390838623
1963,Train/Loss_step,1.2872761487960815
1964,Train/Loss_step,1.2800512313842773
1965,Train/Loss_step,1.259205937385559
1966,Train/Loss_step,1.3087273836135864
1967,Train/Loss_step,1.2637706995010376
1968,Train/Loss_step,1.3001986742019653
1969,Train/Loss_step,1.2850394248962402
1970,Train/Loss_step,1.2930678129196167
1971,Train/Loss_step,1.2708382606506348
1972,Train/Loss_step,1.3154069185256958
1973,Train/Loss_step,1.2586395740509033
1974,Train/Loss_step,1.2645058631896973
1975,Train/Loss_step,1.275010585784912
1976,Train/Loss_step,1.2880431413650513
1977,Train/Loss_step,1.2766492366790771
1978,Train/Loss_step,1.290332555770874
1979,Train/Loss_step,1.2950997352600098
1980,Train/Loss_step,1.289789080619812
1981,Train/Loss_step,1.263836145401001
1982,Train/Loss_step,1.3168152570724487
1983,Train/Loss_step,1.2642109394073486
1984,Train/Loss_step,1.2611894607543945
1985,Train/Loss_step,1.2886688709259033
1986,Train/Loss_step,1.2741444110870361
1987,Train/Loss_step,1.2938750982284546
1988,Train/Loss_step,1.2943557500839233
1989,Train/Loss_step,1.2701445817947388
1990,Train/Loss_step,1.2927417755126953
1991,Train/Loss_step,1.2853559255599976
1992,Train/Loss_step,1.2794297933578491
1993,Train/Loss_step,1.2803705930709839
1994,Train/Loss_step,1.2728101015090942
1995,Train/Loss_step,1.3052358627319336
1996,Train/Loss_step,1.277872920036316
1997,Train/Loss_step,1.286043405532837
1998,Train/Loss_step,1.2925548553466797
1999,Train/Loss_step,1.2808552980422974
2000,Train/Loss_step,1.2735259532928467
2001,Train/Loss_step,1.2850961685180664
2002,Train/Loss_step,1.2600382566452026
2003,Train/Loss_step,1.2565430402755737
2004,Train/Loss_step,1.2613052129745483
2005,Train/Loss_step,1.2850362062454224
2006,Train/Loss_step,1.2705107927322388
2007,Train/Loss_step,1.2671823501586914
2008,Train/Loss_step,1.2851481437683105
2009,Train/Loss_step,1.3009634017944336
2010,Train/Loss_step,1.2862025499343872
2011,Train/Loss_step,1.270806074142456
2012,Train/Loss_step,1.2867255210876465
2013,Train/Loss_step,1.287431240081787
2014,Train/Loss_step,1.3153347969055176
2015,Train/Loss_step,1.2894834280014038
2016,Train/Loss_step,1.2811667919158936
2017,Train/Loss_step,1.3072233200073242
2018,Train/Loss_step,1.2792062759399414
2019,Train/Loss_step,1.2702128887176514
2020,Train/Loss_step,1.284476399421692
2021,Train/Loss_step,1.291210412979126
2022,Train/Loss_step,1.2699154615402222
2023,Train/Loss_step,1.272311806678772
